-32.45268751,-114.72777024
-29.50005602,-114.26912412
-26.5480096,-113.82176165
-23.59551232,-113.36635807
-20.64283285,-112.92284658
-17.6899781,-112.47052249
-14.73686356,-112.03058466
-11.78349303,-111.58152161
-8.82954673,-111.14465387
-5.87603216,-110.69889892
-2.92196987,-110.26468741
0.03150521,-109.82216302
2.98812754,-109.39016019
5.93378626,-108.95165178
8.9222907,-108.51832013
11.84332017,-108.09531036
14.80726903,-107.65780762
17.7598572,-107.23285438
20.71555379,-106.79881816
23.67112419,-106.37550352
26.62477758,-105.94404446
29.58729028,-105.52247313
32.51488859,-105.09763668
35.47746955,-104.67118337
38.4347143,-104.24922033
41.37682283,-103.8342471
44.28944025,-103.418417
47.23532638,-102.99445177
50.17518856,-102.57717186
53.10814943,-102.15689797
56.07297048,-101.7377364
59.01340166,-101.32717525
61.92247106,-100.91597416
64.88810507,-100.49084828
67.85535887,-100.07929579
70.75645066,-99.67033647
73.72509876,-99.24434552
76.68723032,-98.83164765
79.61007122,-98.41659022
82.59889824,-97.99300804
85.55367428,-97.5852863
88.48577236,-97.17158107
91.44840858,-96.75349904
94.40363995,-96.3364204
97.35844886,-95.9194049
100.31743211,-95.50126749
103.27374558,-95.08466658
106.24901125,-94.66366702
109.20223845,-94.25553013
112.13352318,-93.84034276
115.1037945,-93.4204483
118.05032089,-93.00219776
121.00857099,-92.58179548
123.97114766,-92.16163228
126.92031124,-91.74157344
129.87448337,-91.3199591
132.84912783,-90.8962858
135.79903888,-90.4789894
138.74562286,-90.05748031
141.7107889,-89.63398952
144.65769956,-89.21071497
147.61460271,-88.78544883
150.5765318,-88.3598104
153.52388736,-87.9341445
156.48018467,-87.5063399
159.44183049,-87.07841832
162.38885054,-86.65047702
165.34476626,-86.22020168
168.30608052,-85.79000411
171.25270464,-85.3594931
174.20835618,-84.92683066
177.16891084,-84.49411738
180.11659943,-84.06102151
183.06665489,-83.62686617
186.02294996,-83.19087348
188.98378367,-82.75628812
191.92746332,-82.32287818
194.88360343,-81.88994074
197.84528681,-81.46251906
200.7931249,-81.04315079
203.7445932,-80.63063494
206.68602235,-80.23404392
209.57959008,-79.85206067
212.42856722,-79.49259614
215.24576573,-79.14760746
218.00957973,-78.81868281
220.72574873,-78.48748663
223.42735392,-78.12206538
226.08483359,-77.71281721
228.71985778,-77.22317568
231.33374265,-76.62659847
233.90724738,-75.89563372
236.41539082,-74.99464184
238.82821208,-73.88200017
241.12604065,-72.55907682
243.27570922,-70.99549658
245.27451845,-69.28019161
247.06347677,-67.35948309
248.74178899,-65.34885539
250.14817009,-63.15015953
251.50029223,-60.87791311
252.49398767,-58.42398906
253.44346572,-55.9686449
253.95373617,-53.36204962
254.41762103,-50.73715883
254.47550545,-48.08072444
254.43303691,-45.44329618
254.02659008,-42.79240703
253.56553287,-40.19904285
252.90066929,-37.62264164
252.23739306,-35.10934609
251.55609172,-32.55301426
250.88554282,-29.99485227
250.22749019,-27.35720246
249.57138235,-24.63436334
248.92032953,-21.87760382
248.25440432,-19.04615441
247.57131008,-16.16423868
246.8804838,-13.27434726
246.17277091,-10.37842735
245.44992445,-7.43475154
244.74060258,-4.52730033
244.02086967,-1.61084651
243.30757213,1.30358719
242.59073105,4.21874004
241.88562749,7.13758518
241.18048596,10.0496851
240.48524575,12.99250822
239.80403337,15.91317992
239.13129313,18.81488846
238.45243499,21.74368083
237.78369764,24.67215731
237.12242962,27.57537858
236.45277637,30.50590967
235.79351353,33.43685906
235.13830044,36.34040157
234.47449703,39.27208085
233.81820478,42.20114953
233.16344786,45.11082042
232.50406437,48.01890692
231.83502088,50.95316673
231.17533582,53.85927875
230.50094832,56.76442954
229.82383477,59.69676565
229.14837876,62.59443459
228.46138408,65.51965168
227.77675425,68.44300491
227.09276287,71.34157244
226.39449225,74.26297948
225.69850336,77.18658909
225.00184772,80.07529985
224.2851255,83.01851703
223.58854419,85.93362897
222.88441274,88.8262022
222.18038758,91.76000579
221.49356143,94.63520849
220.79459221,97.54478054
220.11023006,100.47272449
219.44261134,103.37235149
218.78192315,106.28818664
218.14123598,109.2008516
217.51520368,112.11227899
216.91230637,114.98936062
216.32348316,117.82400828
215.73444861,120.63540407
215.15274661,123.41040906
214.57120713,126.10908977
213.9446297,128.82706552
213.30542957,131.53342685
212.60845755,134.21680541
211.87856467,136.8953438
211.03527258,139.58779418
210.15742212,142.2405317
209.14973764,144.84164568
208.03262148,147.44884039
206.79762678,149.97031613
205.43315949,152.42007984
203.92394957,154.78853492
202.27639275,157.06923599
200.50937644,159.26158654
198.63893147,161.33477752
196.65449198,163.33641706
194.58708578,165.21638632
192.4290298,167.01641
190.1627382,168.70223099
187.86912366,170.28519337
185.44400847,171.71028586
182.99075394,173.08031621
180.45065164,174.24696739
177.88955416,175.36301774
175.27781352,176.34195843
172.65935137,177.2743612
170.03446306,178.13575164
167.42208964,178.95756333
164.75720268,179.78012602
162.12791232,180.60212243
159.52027423,181.41580096
156.84832601,182.26061303
154.16749436,183.12292764
151.43475359,184.0078283
148.68776793,184.90814062
145.93363515,185.8074664
143.13022642,186.71549383
140.29891065,187.6311213
137.44773112,188.54595236
134.60752263,189.45653507
131.73608473,190.35614623
128.84707415,191.26780561
125.93619153,192.17227802
123.01001576,193.09236531
120.0861169,194.00412964
117.15138265,194.92713406
114.22170737,195.84679405
111.26171701,196.78710971
108.31350771,197.74544381
105.39485245,198.70505625
102.45328574,199.70213562
99.53156251,200.72574942
96.61346528,201.79719675
93.70698843,202.9287401
90.8349554,204.10354237
87.98416371,205.35921267
85.16192009,206.66467803
82.36929878,208.08622331
79.63664403,209.59121311
76.94441573,211.17712882
74.30698253,212.86064453
71.71247421,214.59777772
69.14993147,216.42884079
66.65703105,218.30465496
64.17695145,220.22051621
61.73122591,222.20111147
59.32037181,224.19361387
56.94337962,226.24846938
54.61127964,228.3431048
52.30355776,230.50736344
50.06641293,232.7238784
47.87156149,235.00113476
45.7532781,237.33823133
43.70423246,239.73811196
41.70480791,242.19061136
39.77740034,244.6935165
37.89808933,247.25335079
36.09642966,249.83667572
34.3502727,252.46690853
32.64669887,255.14831523
31.01709057,257.84940352
29.43784356,260.58170252
27.91750268,263.35828961
26.46889368,266.17560854
25.07378988,269.01536473
23.75264918,271.90426784
22.4945905,274.80342894
21.31214321,277.73639295
20.20686915,280.70039832
19.16387891,283.70189532
18.2116958,286.71983065
17.32516362,289.75914566
16.52960569,292.827587
15.81533506,295.90530868
15.16802543,299.01439238
14.60430033,302.11741338
14.09748177,305.2464264
13.67221121,308.37028139
13.31290261,311.51006865
13.01392169,314.65237939
12.79333729,317.80517987
12.62985407,320.9554222
12.56563956,324.10454708
12.58140187,327.26307694
12.678386,330.40435949
12.88064767,333.55353562
13.15524056,336.68332387
13.54927514,339.79893384
14.0239943,342.90674109
14.570225,345.99663807
15.19224275,349.06232585
15.85745623,352.10170273
16.5837088,355.13327587
17.34932477,358.14460842
18.144925,361.14312971
18.97281142,364.10993003
19.81684695,367.06485991
20.68544801,370.00740753
21.57009996,372.93809468
22.46153605,375.83286758
23.3608955,378.73207206
24.264975,381.60926446
25.16647619,384.46753077
26.06630649,387.3230997
26.96263572,390.17661251
27.85297929,393.02842664
28.7340039,395.87688738
29.60057571,398.72547834
30.45352118,401.56834141
31.2881273,404.42436497
32.10377701,407.26339433
32.89882591,410.12105786
33.67736693,412.97474874
34.44022033,415.82826157
35.18932449,418.69327058
35.9268877,421.55621056
36.64960789,424.41485793
37.36337449,427.28129365
38.06007461,430.14486136
38.7391643,433.01239919
39.40033012,435.89161941
40.04074008,438.7734085
40.65930217,441.64858574
41.24921179,444.53358232
41.81574393,447.41982729
42.34836931,450.31481973
42.85151872,453.21139122
